T_intended,T_REC,94,131,171,193,211,304,335,Magnetogram
2010-09-12T13:00:00Z,2010-09-12T13:00:02Z,2010-09-12T130002Z/aia.lev1_euv_12s.2010-09-12T130004Z.94.image_lev1.fits,2010-09-12T130002Z/aia.lev1_euv_12s.2010-09-12T130011Z.131.image_lev1.fits,2010-09-12T130002Z/aia.lev1_euv_12s.2010-09-12T130013Z.171.image_lev1.fits,2010-09-12T130002Z/aia.lev1_euv_12s.2010-09-12T130008Z.193.image_lev1.fits,2010-09-12T130002Z/aia.lev1_euv_12s.2010-09-12T130002Z.211.image_lev1.fits,2010-09-12T130002Z/aia.lev1_euv_12s.2010-09-12T130010Z.304.image_lev1.fits,2010-09-12T130002Z/aia.lev1_euv_12s.2010-09-12T130005Z.335.image_lev1.fits,2010-09-12T130002Z/hmi.m_720s.20100912_130000_TAI.1.magnetogram.fits
2010-09-12T14:00:00Z,2010-09-12T14:00:02Z,2010-09-12T140002Z/aia.lev1_euv_12s.2010-09-12T140004Z.94.image_lev1.fits,2010-09-12T140002Z/aia.lev1_euv_12s.2010-09-12T140011Z.131.image_lev1.fits,2010-09-12T140002Z/aia.lev1_euv_12s.2010-09-12T140013Z.171.image_lev1.fits,2010-09-12T140002Z/aia.lev1_euv_12s.2010-09-12T140008Z.193.image_lev1.fits,2010-09-12T140002Z/aia.lev1_euv_12s.2010-09-12T140002Z.211.image_lev1.fits,2010-09-12T140002Z/aia.lev1_euv_12s.2010-09-12T140010Z.304.image_lev1.fits,2010-09-12T140002Z/aia.lev1_euv_12s.2010-09-12T140005Z.335.image_lev1.fits,2010-09-12T140002Z/hmi.m_720s.20100912_140000_TAI.1.magnetogram.fits
2010-09-12T15:00:00Z,2010-09-12T15:00:02Z,2010-09-12T150002Z/aia.lev1_euv_12s.2010-09-12T150004Z.94.image_lev1.fits,2010-09-12T150002Z/aia.lev1_euv_12s.2010-09-12T150011Z.131.image_lev1.fits,2010-09-12T150002Z/aia.lev1_euv_12s.2010-09-12T150013Z.171.image_lev1.fits,2010-09-12T150002Z/aia.lev1_euv_12s.2010-09-12T150008Z.193.image_lev1.fits,2010-09-12T150002Z/aia.lev1_euv_12s.2010-09-12T150002Z.211.image_lev1.fits,2010-09-12T150002Z/aia.lev1_euv_12s.2010-09-12T150010Z.304.image_lev1.fits,2010-09-12T150002Z/aia.lev1_euv_12s.2010-09-12T150005Z.335.image_lev1.fits,2010-09-12T150002Z/hmi.m_720s.20100912_150000_TAI.1.magnetogram.fits
2010-09-12T16:00:00Z,2010-09-12T16:00:02Z,2010-09-12T160002Z/aia.lev1_euv_12s.2010-09-12T160004Z.94.image_lev1.fits,2010-09-12T160002Z/aia.lev1_euv_12s.2010-09-12T160011Z.131.image_lev1.fits,2010-09-12T160002Z/aia.lev1_euv_12s.2010-09-12T160013Z.171.image_lev1.fits,2010-09-12T160002Z/aia.lev1_euv_12s.2010-09-12T160008Z.193.image_lev1.fits,2010-09-12T160002Z/aia.lev1_euv_12s.2010-09-12T160002Z.211.image_lev1.fits,2010-09-12T160002Z/aia.lev1_euv_12s.2010-09-12T160010Z.304.image_lev1.fits,2010-09-12T160002Z/aia.lev1_euv_12s.2010-09-12T160005Z.335.image_lev1.fits,2010-09-12T160002Z/hmi.m_720s.20100912_160000_TAI.1.magnetogram.fits
2010-09-12T17:00:00Z,2010-09-12T17:00:02Z,2010-09-12T170002Z/aia.lev1_euv_12s.2010-09-12T170004Z.94.image_lev1.fits,2010-09-12T170002Z/aia.lev1_euv_12s.2010-09-12T170011Z.131.image_lev1.fits,2010-09-12T170002Z/aia.lev1_euv_12s.2010-09-12T170013Z.171.image_lev1.fits,2010-09-12T170002Z/aia.lev1_euv_12s.2010-09-12T170008Z.193.image_lev1.fits,2010-09-12T170002Z/aia.lev1_euv_12s.2010-09-12T170002Z.211.image_lev1.fits,2010-09-12T170002Z/aia.lev1_euv_12s.2010-09-12T170010Z.304.image_lev1.fits,2010-09-12T170002Z/aia.lev1_euv_12s.2010-09-12T170005Z.335.image_lev1.fits,2010-09-12T170002Z/hmi.m_720s.20100912_170000_TAI.1.magnetogram.fits
2010-09-12T18:00:00Z,2010-09-12T18:00:02Z,2010-09-12T180002Z/aia.lev1_euv_12s.2010-09-12T180004Z.94.image_lev1.fits,2010-09-12T180002Z/aia.lev1_euv_12s.2010-09-12T180011Z.131.image_lev1.fits,2010-09-12T180002Z/aia.lev1_euv_12s.2010-09-12T180013Z.171.image_lev1.fits,2010-09-12T180002Z/aia.lev1_euv_12s.2010-09-12T180008Z.193.image_lev1.fits,2010-09-12T180002Z/aia.lev1_euv_12s.2010-09-12T180002Z.211.image_lev1.fits,2010-09-12T180002Z/aia.lev1_euv_12s.2010-09-12T180010Z.304.image_lev1.fits,2010-09-12T180002Z/aia.lev1_euv_12s.2010-09-12T180005Z.335.image_lev1.fits,2010-09-12T180002Z/hmi.m_720s.20100912_180000_TAI.1.magnetogram.fits
2010-09-12T19:00:00Z,2010-09-12T19:00:02Z,2010-09-12T190002Z/aia.lev1_euv_12s.2010-09-12T190004Z.94.image_lev1.fits,2010-09-12T190002Z/aia.lev1_euv_12s.2010-09-12T190011Z.131.image_lev1.fits,2010-09-12T190002Z/aia.lev1_euv_12s.2010-09-12T190013Z.171.image_lev1.fits,2010-09-12T190002Z/aia.lev1_euv_12s.2010-09-12T190008Z.193.image_lev1.fits,2010-09-12T190002Z/aia.lev1_euv_12s.2010-09-12T190002Z.211.image_lev1.fits,2010-09-12T190002Z/aia.lev1_euv_12s.2010-09-12T190010Z.304.image_lev1.fits,2010-09-12T190002Z/aia.lev1_euv_12s.2010-09-12T190005Z.335.image_lev1.fits,2010-09-12T190002Z/hmi.m_720s.20100912_190000_TAI.1.magnetogram.fits
2010-09-12T20:00:00Z,2010-09-12T20:00:02Z,2010-09-12T200002Z/aia.lev1_euv_12s.2010-09-12T200004Z.94.image_lev1.fits,2010-09-12T200002Z/aia.lev1_euv_12s.2010-09-12T200011Z.131.image_lev1.fits,2010-09-12T200002Z/aia.lev1_euv_12s.2010-09-12T200013Z.171.image_lev1.fits,2010-09-12T200002Z/aia.lev1_euv_12s.2010-09-12T200008Z.193.image_lev1.fits,2010-09-12T200002Z/aia.lev1_euv_12s.2010-09-12T200002Z.211.image_lev1.fits,2010-09-12T200002Z/aia.lev1_euv_12s.2010-09-12T200010Z.304.image_lev1.fits,2010-09-12T200002Z/aia.lev1_euv_12s.2010-09-12T200005Z.335.image_lev1.fits,2010-09-12T200002Z/hmi.m_720s.20100912_200000_TAI.1.magnetogram.fits
2010-09-12T22:00:00Z,2010-09-12T22:00:02Z,2010-09-12T220002Z/aia.lev1_euv_12s.2010-09-12T220004Z.94.image_lev1.fits,2010-09-12T220002Z/aia.lev1_euv_12s.2010-09-12T220011Z.131.image_lev1.fits,2010-09-12T220002Z/aia.lev1_euv_12s.2010-09-12T220013Z.171.image_lev1.fits,2010-09-12T220002Z/aia.lev1_euv_12s.2010-09-12T220008Z.193.image_lev1.fits,2010-09-12T220002Z/aia.lev1_euv_12s.2010-09-12T220002Z.211.image_lev1.fits,2010-09-12T220002Z/aia.lev1_euv_12s.2010-09-12T220010Z.304.image_lev1.fits,2010-09-12T220002Z/aia.lev1_euv_12s.2010-09-12T220005Z.335.image_lev1.fits,2010-09-12T220002Z/hmi.m_720s.20100912_220000_TAI.1.magnetogram.fits
2010-09-12T23:00:00Z,2010-09-12T23:00:02Z,2010-09-12T230002Z/aia.lev1_euv_12s.2010-09-12T230004Z.94.image_lev1.fits,2010-09-12T230002Z/aia.lev1_euv_12s.2010-09-12T230011Z.131.image_lev1.fits,2010-09-12T230002Z/aia.lev1_euv_12s.2010-09-12T230013Z.171.image_lev1.fits,2010-09-12T230002Z/aia.lev1_euv_12s.2010-09-12T230008Z.193.image_lev1.fits,2010-09-12T230002Z/aia.lev1_euv_12s.2010-09-12T230002Z.211.image_lev1.fits,2010-09-12T230002Z/aia.lev1_euv_12s.2010-09-12T230010Z.304.image_lev1.fits,2010-09-12T230002Z/aia.lev1_euv_12s.2010-09-12T230005Z.335.image_lev1.fits,2010-09-12T230002Z/hmi.m_720s.20100912_230000_TAI.1.magnetogram.fits
2010-09-13T00:00:00Z,2010-09-13T00:00:02Z,2010-09-13T000002Z/aia.lev1_euv_12s.2010-09-13T000004Z.94.image_lev1.fits,2010-09-13T000002Z/aia.lev1_euv_12s.2010-09-13T000011Z.131.image_lev1.fits,2010-09-13T000002Z/aia.lev1_euv_12s.2010-09-13T000013Z.171.image_lev1.fits,2010-09-13T000002Z/aia.lev1_euv_12s.2010-09-13T000008Z.193.image_lev1.fits,2010-09-13T000002Z/aia.lev1_euv_12s.2010-09-13T000002Z.211.image_lev1.fits,2010-09-13T000002Z/aia.lev1_euv_12s.2010-09-13T000010Z.304.image_lev1.fits,2010-09-13T000002Z/aia.lev1_euv_12s.2010-09-13T000005Z.335.image_lev1.fits,2010-09-13T000002Z/hmi.m_720s.20100913_000000_TAI.1.magnetogram.fits
2010-09-13T01:00:00Z,2010-09-13T01:00:02Z,2010-09-13T010002Z/aia.lev1_euv_12s.2010-09-13T010004Z.94.image_lev1.fits,2010-09-13T010002Z/aia.lev1_euv_12s.2010-09-13T010011Z.131.image_lev1.fits,2010-09-13T010002Z/aia.lev1_euv_12s.2010-09-13T010013Z.171.image_lev1.fits,2010-09-13T010002Z/aia.lev1_euv_12s.2010-09-13T010008Z.193.image_lev1.fits,2010-09-13T010002Z/aia.lev1_euv_12s.2010-09-13T010002Z.211.image_lev1.fits,2010-09-13T010002Z/aia.lev1_euv_12s.2010-09-13T010010Z.304.image_lev1.fits,2010-09-13T010002Z/aia.lev1_euv_12s.2010-09-13T010005Z.335.image_lev1.fits,2010-09-13T010002Z/hmi.m_720s.20100913_010000_TAI.1.magnetogram.fits
2010-09-13T02:00:00Z,2010-09-13T02:00:02Z,2010-09-13T020002Z/aia.lev1_euv_12s.2010-09-13T020004Z.94.image_lev1.fits,2010-09-13T020002Z/aia.lev1_euv_12s.2010-09-13T020011Z.131.image_lev1.fits,2010-09-13T020002Z/aia.lev1_euv_12s.2010-09-13T020013Z.171.image_lev1.fits,2010-09-13T020002Z/aia.lev1_euv_12s.2010-09-13T020008Z.193.image_lev1.fits,2010-09-13T020002Z/aia.lev1_euv_12s.2010-09-13T020002Z.211.image_lev1.fits,2010-09-13T020002Z/aia.lev1_euv_12s.2010-09-13T020010Z.304.image_lev1.fits,2010-09-13T020002Z/aia.lev1_euv_12s.2010-09-13T020005Z.335.image_lev1.fits,2010-09-13T020002Z/hmi.m_720s.20100913_020000_TAI.1.magnetogram.fits
2010-09-13T03:00:00Z,2010-09-13T03:00:02Z,2010-09-13T030002Z/aia.lev1_euv_12s.2010-09-13T030004Z.94.image_lev1.fits,2010-09-13T030002Z/aia.lev1_euv_12s.2010-09-13T030011Z.131.image_lev1.fits,2010-09-13T030002Z/aia.lev1_euv_12s.2010-09-13T030013Z.171.image_lev1.fits,2010-09-13T030002Z/aia.lev1_euv_12s.2010-09-13T030008Z.193.image_lev1.fits,2010-09-13T030002Z/aia.lev1_euv_12s.2010-09-13T030002Z.211.image_lev1.fits,2010-09-13T030002Z/aia.lev1_euv_12s.2010-09-13T030010Z.304.image_lev1.fits,2010-09-13T030002Z/aia.lev1_euv_12s.2010-09-13T030005Z.335.image_lev1.fits,2010-09-13T030002Z/hmi.m_720s.20100913_030000_TAI.1.magnetogram.fits
2010-09-13T04:00:00Z,2010-09-13T04:00:02Z,2010-09-13T040002Z/aia.lev1_euv_12s.2010-09-13T040004Z.94.image_lev1.fits,2010-09-13T040002Z/aia.lev1_euv_12s.2010-09-13T040011Z.131.image_lev1.fits,2010-09-13T040002Z/aia.lev1_euv_12s.2010-09-13T040013Z.171.image_lev1.fits,2010-09-13T040002Z/aia.lev1_euv_12s.2010-09-13T040008Z.193.image_lev1.fits,2010-09-13T040002Z/aia.lev1_euv_12s.2010-09-13T040002Z.211.image_lev1.fits,2010-09-13T040002Z/aia.lev1_euv_12s.2010-09-13T040010Z.304.image_lev1.fits,2010-09-13T040002Z/aia.lev1_euv_12s.2010-09-13T040005Z.335.image_lev1.fits,2010-09-13T040002Z/hmi.m_720s.20100913_040000_TAI.1.magnetogram.fits
2010-09-13T05:00:00Z,2010-09-13T05:00:02Z,2010-09-13T050002Z/aia.lev1_euv_12s.2010-09-13T050004Z.94.image_lev1.fits,2010-09-13T050002Z/aia.lev1_euv_12s.2010-09-13T050011Z.131.image_lev1.fits,2010-09-13T050002Z/aia.lev1_euv_12s.2010-09-13T050013Z.171.image_lev1.fits,2010-09-13T050002Z/aia.lev1_euv_12s.2010-09-13T050008Z.193.image_lev1.fits,2010-09-13T050002Z/aia.lev1_euv_12s.2010-09-13T050002Z.211.image_lev1.fits,2010-09-13T050002Z/aia.lev1_euv_12s.2010-09-13T050010Z.304.image_lev1.fits,2010-09-13T050002Z/aia.lev1_euv_12s.2010-09-13T050005Z.335.image_lev1.fits,2010-09-13T050002Z/hmi.m_720s.20100913_050000_TAI.1.magnetogram.fits
2010-09-13T06:00:00Z,2010-09-13T06:00:02Z,2010-09-13T060002Z/aia.lev1_euv_12s.2010-09-13T060004Z.94.image_lev1.fits,2010-09-13T060002Z/aia.lev1_euv_12s.2010-09-13T060011Z.131.image_lev1.fits,2010-09-13T060002Z/aia.lev1_euv_12s.2010-09-13T060013Z.171.image_lev1.fits,2010-09-13T060002Z/aia.lev1_euv_12s.2010-09-13T060008Z.193.image_lev1.fits,2010-09-13T060002Z/aia.lev1_euv_12s.2010-09-13T060002Z.211.image_lev1.fits,2010-09-13T060002Z/aia.lev1_euv_12s.2010-09-13T060010Z.304.image_lev1.fits,2010-09-13T060002Z/aia.lev1_euv_12s.2010-09-13T060005Z.335.image_lev1.fits,2010-09-13T060002Z/hmi.m_720s.20100913_060000_TAI.1.magnetogram.fits
2010-09-13T07:00:00Z,2010-09-13T07:00:02Z,2010-09-13T070002Z/aia.lev1_euv_12s.2010-09-13T070004Z.94.image_lev1.fits,2010-09-13T070002Z/aia.lev1_euv_12s.2010-09-13T070011Z.131.image_lev1.fits,2010-09-13T070002Z/aia.lev1_euv_12s.2010-09-13T070013Z.171.image_lev1.fits,2010-09-13T070002Z/aia.lev1_euv_12s.2010-09-13T070008Z.193.image_lev1.fits,2010-09-13T070002Z/aia.lev1_euv_12s.2010-09-13T070002Z.211.image_lev1.fits,2010-09-13T070002Z/aia.lev1_euv_12s.2010-09-13T070010Z.304.image_lev1.fits,2010-09-13T070002Z/aia.lev1_euv_12s.2010-09-13T070005Z.335.image_lev1.fits,2010-09-13T070002Z/hmi.m_720s.20100913_070000_TAI.1.magnetogram.fits
2010-09-13T08:00:00Z,2010-09-13T08:00:02Z,2010-09-13T080002Z/aia.lev1_euv_12s.2010-09-13T080004Z.94.image_lev1.fits,2010-09-13T080002Z/aia.lev1_euv_12s.2010-09-13T080011Z.131.image_lev1.fits,2010-09-13T080002Z/aia.lev1_euv_12s.2010-09-13T080013Z.171.image_lev1.fits,2010-09-13T080002Z/aia.lev1_euv_12s.2010-09-13T080008Z.193.image_lev1.fits,2010-09-13T080002Z/aia.lev1_euv_12s.2010-09-13T080002Z.211.image_lev1.fits,2010-09-13T080002Z/aia.lev1_euv_12s.2010-09-13T080010Z.304.image_lev1.fits,2010-09-13T080002Z/aia.lev1_euv_12s.2010-09-13T080005Z.335.image_lev1.fits,2010-09-13T080002Z/hmi.m_720s.20100913_080000_TAI.1.magnetogram.fits
2010-09-13T09:00:00Z,2010-09-13T09:00:02Z,2010-09-13T090002Z/aia.lev1_euv_12s.2010-09-13T090004Z.94.image_lev1.fits,2010-09-13T090002Z/aia.lev1_euv_12s.2010-09-13T090011Z.131.image_lev1.fits,2010-09-13T090002Z/aia.lev1_euv_12s.2010-09-13T090013Z.171.image_lev1.fits,2010-09-13T090002Z/aia.lev1_euv_12s.2010-09-13T090008Z.193.image_lev1.fits,2010-09-13T090002Z/aia.lev1_euv_12s.2010-09-13T090002Z.211.image_lev1.fits,2010-09-13T090002Z/aia.lev1_euv_12s.2010-09-13T090010Z.304.image_lev1.fits,2010-09-13T090002Z/aia.lev1_euv_12s.2010-09-13T090005Z.335.image_lev1.fits,2010-09-13T090002Z/hmi.m_720s.20100913_090000_TAI.1.magnetogram.fits
2010-09-13T10:00:00Z,2010-09-13T10:00:02Z,2010-09-13T100002Z/aia.lev1_euv_12s.2010-09-13T100004Z.94.image_lev1.fits,2010-09-13T100002Z/aia.lev1_euv_12s.2010-09-13T100011Z.131.image_lev1.fits,2010-09-13T100002Z/aia.lev1_euv_12s.2010-09-13T100013Z.171.image_lev1.fits,2010-09-13T100002Z/aia.lev1_euv_12s.2010-09-13T100008Z.193.image_lev1.fits,2010-09-13T100002Z/aia.lev1_euv_12s.2010-09-13T100002Z.211.image_lev1.fits,2010-09-13T100002Z/aia.lev1_euv_12s.2010-09-13T100010Z.304.image_lev1.fits,2010-09-13T100002Z/aia.lev1_euv_12s.2010-09-13T100005Z.335.image_lev1.fits,2010-09-13T100002Z/hmi.m_720s.20100913_100000_TAI.1.magnetogram.fits
2010-09-13T11:00:00Z,2010-09-13T11:00:02Z,2010-09-13T110002Z/aia.lev1_euv_12s.2010-09-13T110004Z.94.image_lev1.fits,2010-09-13T110002Z/aia.lev1_euv_12s.2010-09-13T110011Z.131.image_lev1.fits,2010-09-13T110002Z/aia.lev1_euv_12s.2010-09-13T110013Z.171.image_lev1.fits,2010-09-13T110002Z/aia.lev1_euv_12s.2010-09-13T110008Z.193.image_lev1.fits,2010-09-13T110002Z/aia.lev1_euv_12s.2010-09-13T110002Z.211.image_lev1.fits,2010-09-13T110002Z/aia.lev1_euv_12s.2010-09-13T110010Z.304.image_lev1.fits,2010-09-13T110002Z/aia.lev1_euv_12s.2010-09-13T110005Z.335.image_lev1.fits,2010-09-13T110002Z/hmi.m_720s.20100913_110000_TAI.1.magnetogram.fits
2010-09-13T12:00:00Z,2010-09-13T12:00:02Z,2010-09-13T120002Z/aia.lev1_euv_12s.2010-09-13T120004Z.94.image_lev1.fits,2010-09-13T120002Z/aia.lev1_euv_12s.2010-09-13T120011Z.131.image_lev1.fits,2010-09-13T120002Z/aia.lev1_euv_12s.2010-09-13T120013Z.171.image_lev1.fits,2010-09-13T120002Z/aia.lev1_euv_12s.2010-09-13T120008Z.193.image_lev1.fits,2010-09-13T120002Z/aia.lev1_euv_12s.2010-09-13T120002Z.211.image_lev1.fits,2010-09-13T120002Z/aia.lev1_euv_12s.2010-09-13T120010Z.304.image_lev1.fits,2010-09-13T120002Z/aia.lev1_euv_12s.2010-09-13T120005Z.335.image_lev1.fits,2010-09-13T120002Z/hmi.m_720s.20100913_120000_TAI.1.magnetogram.fits
2010-09-13T13:00:00Z,2010-09-13T13:00:02Z,2010-09-13T130002Z/aia.lev1_euv_12s.2010-09-13T130004Z.94.image_lev1.fits,2010-09-13T130002Z/aia.lev1_euv_12s.2010-09-13T130011Z.131.image_lev1.fits,2010-09-13T130002Z/aia.lev1_euv_12s.2010-09-13T130013Z.171.image_lev1.fits,2010-09-13T130002Z/aia.lev1_euv_12s.2010-09-13T130008Z.193.image_lev1.fits,2010-09-13T130002Z/aia.lev1_euv_12s.2010-09-13T130002Z.211.image_lev1.fits,2010-09-13T130002Z/aia.lev1_euv_12s.2010-09-13T130010Z.304.image_lev1.fits,2010-09-13T130002Z/aia.lev1_euv_12s.2010-09-13T130005Z.335.image_lev1.fits,2010-09-13T130002Z/hmi.m_720s.20100913_130000_TAI.1.magnetogram.fits
2010-09-13T14:00:00Z,2010-09-13T14:00:02Z,2010-09-13T140002Z/aia.lev1_euv_12s.2010-09-13T140004Z.94.image_lev1.fits,2010-09-13T140002Z/aia.lev1_euv_12s.2010-09-13T140011Z.131.image_lev1.fits,2010-09-13T140002Z/aia.lev1_euv_12s.2010-09-13T140013Z.171.image_lev1.fits,2010-09-13T140002Z/aia.lev1_euv_12s.2010-09-13T140008Z.193.image_lev1.fits,2010-09-13T140002Z/aia.lev1_euv_12s.2010-09-13T140002Z.211.image_lev1.fits,2010-09-13T140002Z/aia.lev1_euv_12s.2010-09-13T140010Z.304.image_lev1.fits,2010-09-13T140002Z/aia.lev1_euv_12s.2010-09-13T140005Z.335.image_lev1.fits,2010-09-13T140002Z/hmi.m_720s.20100913_140000_TAI.1.magnetogram.fits
2010-09-13T15:00:00Z,2010-09-13T15:00:02Z,2010-09-13T150002Z/aia.lev1_euv_12s.2010-09-13T150004Z.94.image_lev1.fits,2010-09-13T150002Z/aia.lev1_euv_12s.2010-09-13T150011Z.131.image_lev1.fits,2010-09-13T150002Z/aia.lev1_euv_12s.2010-09-13T150013Z.171.image_lev1.fits,2010-09-13T150002Z/aia.lev1_euv_12s.2010-09-13T150008Z.193.image_lev1.fits,2010-09-13T150002Z/aia.lev1_euv_12s.2010-09-13T150002Z.211.image_lev1.fits,2010-09-13T150002Z/aia.lev1_euv_12s.2010-09-13T150010Z.304.image_lev1.fits,2010-09-13T150002Z/aia.lev1_euv_12s.2010-09-13T150005Z.335.image_lev1.fits,2010-09-13T150002Z/hmi.m_720s.20100913_150000_TAI.1.magnetogram.fits
2010-09-13T16:00:00Z,2010-09-13T16:00:02Z,2010-09-13T160002Z/aia.lev1_euv_12s.2010-09-13T160004Z.94.image_lev1.fits,2010-09-13T160002Z/aia.lev1_euv_12s.2010-09-13T160011Z.131.image_lev1.fits,2010-09-13T160002Z/aia.lev1_euv_12s.2010-09-13T160013Z.171.image_lev1.fits,2010-09-13T160002Z/aia.lev1_euv_12s.2010-09-13T160008Z.193.image_lev1.fits,2010-09-13T160002Z/aia.lev1_euv_12s.2010-09-13T160002Z.211.image_lev1.fits,2010-09-13T160002Z/aia.lev1_euv_12s.2010-09-13T160010Z.304.image_lev1.fits,2010-09-13T160002Z/aia.lev1_euv_12s.2010-09-13T160005Z.335.image_lev1.fits,2010-09-13T160002Z/hmi.m_720s.20100913_160000_TAI.1.magnetogram.fits
2010-09-13T17:00:00Z,2010-09-13T17:00:02Z,2010-09-13T170002Z/aia.lev1_euv_12s.2010-09-13T170004Z.94.image_lev1.fits,2010-09-13T170002Z/aia.lev1_euv_12s.2010-09-13T170011Z.131.image_lev1.fits,2010-09-13T170002Z/aia.lev1_euv_12s.2010-09-13T170013Z.171.image_lev1.fits,2010-09-13T170002Z/aia.lev1_euv_12s.2010-09-13T170008Z.193.image_lev1.fits,2010-09-13T170002Z/aia.lev1_euv_12s.2010-09-13T170002Z.211.image_lev1.fits,2010-09-13T170002Z/aia.lev1_euv_12s.2010-09-13T170010Z.304.image_lev1.fits,2010-09-13T170002Z/aia.lev1_euv_12s.2010-09-13T170005Z.335.image_lev1.fits,2010-09-13T170002Z/hmi.m_720s.20100913_170000_TAI.1.magnetogram.fits
2010-09-13T18:00:00Z,2010-09-13T18:00:02Z,2010-09-13T180002Z/aia.lev1_euv_12s.2010-09-13T180004Z.94.image_lev1.fits,2010-09-13T180002Z/aia.lev1_euv_12s.2010-09-13T180011Z.131.image_lev1.fits,2010-09-13T180002Z/aia.lev1_euv_12s.2010-09-13T180013Z.171.image_lev1.fits,2010-09-13T180002Z/aia.lev1_euv_12s.2010-09-13T180008Z.193.image_lev1.fits,2010-09-13T180002Z/aia.lev1_euv_12s.2010-09-13T180002Z.211.image_lev1.fits,2010-09-13T180002Z/aia.lev1_euv_12s.2010-09-13T180010Z.304.image_lev1.fits,2010-09-13T180002Z/aia.lev1_euv_12s.2010-09-13T180005Z.335.image_lev1.fits,2010-09-13T180002Z/hmi.m_720s.20100913_180000_TAI.1.magnetogram.fits
2010-09-13T19:00:00Z,2010-09-13T19:00:02Z,2010-09-13T190002Z/aia.lev1_euv_12s.2010-09-13T190004Z.94.image_lev1.fits,2010-09-13T190002Z/aia.lev1_euv_12s.2010-09-13T190011Z.131.image_lev1.fits,2010-09-13T190002Z/aia.lev1_euv_12s.2010-09-13T190013Z.171.image_lev1.fits,2010-09-13T190002Z/aia.lev1_euv_12s.2010-09-13T190008Z.193.image_lev1.fits,2010-09-13T190002Z/aia.lev1_euv_12s.2010-09-13T190002Z.211.image_lev1.fits,2010-09-13T190002Z/aia.lev1_euv_12s.2010-09-13T190010Z.304.image_lev1.fits,2010-09-13T190002Z/aia.lev1_euv_12s.2010-09-13T190005Z.335.image_lev1.fits,2010-09-13T190002Z/hmi.m_720s.20100913_190000_TAI.1.magnetogram.fits
2010-09-13T20:00:00Z,2010-09-13T20:00:02Z,2010-09-13T200002Z/aia.lev1_euv_12s.2010-09-13T200004Z.94.image_lev1.fits,2010-09-13T200002Z/aia.lev1_euv_12s.2010-09-13T200011Z.131.image_lev1.fits,2010-09-13T200002Z/aia.lev1_euv_12s.2010-09-13T200013Z.171.image_lev1.fits,2010-09-13T200002Z/aia.lev1_euv_12s.2010-09-13T200008Z.193.image_lev1.fits,2010-09-13T200002Z/aia.lev1_euv_12s.2010-09-13T200002Z.211.image_lev1.fits,2010-09-13T200002Z/aia.lev1_euv_12s.2010-09-13T200010Z.304.image_lev1.fits,2010-09-13T200002Z/aia.lev1_euv_12s.2010-09-13T200005Z.335.image_lev1.fits,2010-09-13T200002Z/hmi.m_720s.20100913_200000_TAI.1.magnetogram.fits
2010-09-13T22:00:00Z,2010-09-13T22:00:02Z,2010-09-13T220002Z/aia.lev1_euv_12s.2010-09-13T220004Z.94.image_lev1.fits,2010-09-13T220002Z/aia.lev1_euv_12s.2010-09-13T220011Z.131.image_lev1.fits,2010-09-13T220002Z/aia.lev1_euv_12s.2010-09-13T220013Z.171.image_lev1.fits,2010-09-13T220002Z/aia.lev1_euv_12s.2010-09-13T220008Z.193.image_lev1.fits,2010-09-13T220002Z/aia.lev1_euv_12s.2010-09-13T220002Z.211.image_lev1.fits,2010-09-13T220002Z/aia.lev1_euv_12s.2010-09-13T220010Z.304.image_lev1.fits,2010-09-13T220002Z/aia.lev1_euv_12s.2010-09-13T220005Z.335.image_lev1.fits,2010-09-13T220002Z/hmi.m_720s.20100913_220000_TAI.1.magnetogram.fits
2010-09-13T23:00:00Z,2010-09-13T23:00:02Z,2010-09-13T230002Z/aia.lev1_euv_12s.2010-09-13T230004Z.94.image_lev1.fits,2010-09-13T230002Z/aia.lev1_euv_12s.2010-09-13T230011Z.131.image_lev1.fits,2010-09-13T230002Z/aia.lev1_euv_12s.2010-09-13T230013Z.171.image_lev1.fits,2010-09-13T230002Z/aia.lev1_euv_12s.2010-09-13T230008Z.193.image_lev1.fits,2010-09-13T230002Z/aia.lev1_euv_12s.2010-09-13T230002Z.211.image_lev1.fits,2010-09-13T230002Z/aia.lev1_euv_12s.2010-09-13T230010Z.304.image_lev1.fits,2010-09-13T230002Z/aia.lev1_euv_12s.2010-09-13T230005Z.335.image_lev1.fits,2010-09-13T230002Z/hmi.m_720s.20100913_230000_TAI.1.magnetogram.fits
2010-09-14T00:00:00Z,2010-09-14T00:00:02Z,2010-09-14T000002Z/aia.lev1_euv_12s.2010-09-14T000004Z.94.image_lev1.fits,2010-09-14T000002Z/aia.lev1_euv_12s.2010-09-14T000011Z.131.image_lev1.fits,2010-09-14T000002Z/aia.lev1_euv_12s.2010-09-14T000013Z.171.image_lev1.fits,2010-09-14T000002Z/aia.lev1_euv_12s.2010-09-14T000008Z.193.image_lev1.fits,2010-09-14T000002Z/aia.lev1_euv_12s.2010-09-14T000002Z.211.image_lev1.fits,2010-09-14T000002Z/aia.lev1_euv_12s.2010-09-14T000010Z.304.image_lev1.fits,2010-09-14T000002Z/aia.lev1_euv_12s.2010-09-14T000005Z.335.image_lev1.fits,2010-09-14T000002Z/hmi.m_720s.20100914_000000_TAI.1.magnetogram.fits
