T_intended,T_REC,94,131,171,193,211,304,335,Magnetogram
2010-07-20T01:00:00Z,2010-07-20T01:00:02Z,2010-07-20T010002Z/aia.lev1_euv_12s.2010-07-20T010010Z.94.image_lev1.fits,2010-07-20T010002Z/aia.lev1_euv_12s.2010-07-20T010011Z.131.image_lev1.fits,2010-07-20T010002Z/aia.lev1_euv_12s.2010-07-20T010013Z.171.image_lev1.fits,2010-07-20T010002Z/aia.lev1_euv_12s.2010-07-20T010008Z.193.image_lev1.fits,2010-07-20T010002Z/aia.lev1_euv_12s.2010-07-20T010002Z.211.image_lev1.fits,2010-07-20T010002Z/aia.lev1_euv_12s.2010-07-20T010004Z.304.image_lev1.fits,2010-07-20T010002Z/aia.lev1_euv_12s.2010-07-20T010005Z.335.image_lev1.fits,2010-07-20T010002Z/hmi.m_720s.20100720_010000_TAI.1.magnetogram.fits
2010-07-20T02:00:00Z,2010-07-20T02:00:02Z,2010-07-20T020002Z/aia.lev1_euv_12s.2010-07-20T020010Z.94.image_lev1.fits,2010-07-20T020002Z/aia.lev1_euv_12s.2010-07-20T020011Z.131.image_lev1.fits,2010-07-20T020002Z/aia.lev1_euv_12s.2010-07-20T020013Z.171.image_lev1.fits,2010-07-20T020002Z/aia.lev1_euv_12s.2010-07-20T020008Z.193.image_lev1.fits,2010-07-20T020002Z/aia.lev1_euv_12s.2010-07-20T020002Z.211.image_lev1.fits,2010-07-20T020002Z/aia.lev1_euv_12s.2010-07-20T020004Z.304.image_lev1.fits,2010-07-20T020002Z/aia.lev1_euv_12s.2010-07-20T020005Z.335.image_lev1.fits,2010-07-20T020002Z/hmi.m_720s.20100720_020000_TAI.1.magnetogram.fits
2010-07-20T03:00:00Z,2010-07-20T03:00:02Z,2010-07-20T030002Z/aia.lev1_euv_12s.2010-07-20T030010Z.94.image_lev1.fits,2010-07-20T030002Z/aia.lev1_euv_12s.2010-07-20T030011Z.131.image_lev1.fits,2010-07-20T030002Z/aia.lev1_euv_12s.2010-07-20T030013Z.171.image_lev1.fits,2010-07-20T030002Z/aia.lev1_euv_12s.2010-07-20T030008Z.193.image_lev1.fits,2010-07-20T030002Z/aia.lev1_euv_12s.2010-07-20T030002Z.211.image_lev1.fits,2010-07-20T030002Z/aia.lev1_euv_12s.2010-07-20T030004Z.304.image_lev1.fits,2010-07-20T030002Z/aia.lev1_euv_12s.2010-07-20T030005Z.335.image_lev1.fits,2010-07-20T030002Z/hmi.m_720s.20100720_030000_TAI.1.magnetogram.fits
2010-07-20T04:00:00Z,2010-07-20T04:00:02Z,2010-07-20T040002Z/aia.lev1_euv_12s.2010-07-20T040010Z.94.image_lev1.fits,2010-07-20T040002Z/aia.lev1_euv_12s.2010-07-20T040011Z.131.image_lev1.fits,2010-07-20T040002Z/aia.lev1_euv_12s.2010-07-20T040013Z.171.image_lev1.fits,2010-07-20T040002Z/aia.lev1_euv_12s.2010-07-20T040008Z.193.image_lev1.fits,2010-07-20T040002Z/aia.lev1_euv_12s.2010-07-20T040002Z.211.image_lev1.fits,2010-07-20T040002Z/aia.lev1_euv_12s.2010-07-20T040004Z.304.image_lev1.fits,2010-07-20T040002Z/aia.lev1_euv_12s.2010-07-20T040005Z.335.image_lev1.fits,2010-07-20T040002Z/hmi.m_720s.20100720_040000_TAI.1.magnetogram.fits
2010-07-20T05:00:00Z,2010-07-20T05:00:02Z,2010-07-20T050002Z/aia.lev1_euv_12s.2010-07-20T050010Z.94.image_lev1.fits,2010-07-20T050002Z/aia.lev1_euv_12s.2010-07-20T050011Z.131.image_lev1.fits,2010-07-20T050002Z/aia.lev1_euv_12s.2010-07-20T050013Z.171.image_lev1.fits,2010-07-20T050002Z/aia.lev1_euv_12s.2010-07-20T050008Z.193.image_lev1.fits,2010-07-20T050002Z/aia.lev1_euv_12s.2010-07-20T050002Z.211.image_lev1.fits,2010-07-20T050002Z/aia.lev1_euv_12s.2010-07-20T050004Z.304.image_lev1.fits,2010-07-20T050002Z/aia.lev1_euv_12s.2010-07-20T050005Z.335.image_lev1.fits,2010-07-20T050002Z/hmi.m_720s.20100720_050000_TAI.1.magnetogram.fits
2010-07-20T06:00:00Z,2010-07-20T06:00:02Z,2010-07-20T060002Z/aia.lev1_euv_12s.2010-07-20T060010Z.94.image_lev1.fits,2010-07-20T060002Z/aia.lev1_euv_12s.2010-07-20T060011Z.131.image_lev1.fits,2010-07-20T060002Z/aia.lev1_euv_12s.2010-07-20T060013Z.171.image_lev1.fits,2010-07-20T060002Z/aia.lev1_euv_12s.2010-07-20T060008Z.193.image_lev1.fits,2010-07-20T060002Z/aia.lev1_euv_12s.2010-07-20T060002Z.211.image_lev1.fits,2010-07-20T060002Z/aia.lev1_euv_12s.2010-07-20T060004Z.304.image_lev1.fits,2010-07-20T060002Z/aia.lev1_euv_12s.2010-07-20T060005Z.335.image_lev1.fits,2010-07-20T060002Z/hmi.m_720s.20100720_060000_TAI.1.magnetogram.fits
2010-07-20T07:00:00Z,2010-07-20T07:00:02Z,2010-07-20T070002Z/aia.lev1_euv_12s.2010-07-20T070010Z.94.image_lev1.fits,2010-07-20T070002Z/aia.lev1_euv_12s.2010-07-20T070011Z.131.image_lev1.fits,2010-07-20T070002Z/aia.lev1_euv_12s.2010-07-20T070013Z.171.image_lev1.fits,2010-07-20T070002Z/aia.lev1_euv_12s.2010-07-20T070008Z.193.image_lev1.fits,2010-07-20T070002Z/aia.lev1_euv_12s.2010-07-20T070002Z.211.image_lev1.fits,2010-07-20T070002Z/aia.lev1_euv_12s.2010-07-20T070004Z.304.image_lev1.fits,2010-07-20T070002Z/aia.lev1_euv_12s.2010-07-20T070005Z.335.image_lev1.fits,2010-07-20T070002Z/hmi.m_720s.20100720_070000_TAI.1.magnetogram.fits
2010-07-20T08:00:00Z,2010-07-20T08:00:02Z,2010-07-20T080002Z/aia.lev1_euv_12s.2010-07-20T080010Z.94.image_lev1.fits,2010-07-20T080002Z/aia.lev1_euv_12s.2010-07-20T080011Z.131.image_lev1.fits,2010-07-20T080002Z/aia.lev1_euv_12s.2010-07-20T080013Z.171.image_lev1.fits,2010-07-20T080002Z/aia.lev1_euv_12s.2010-07-20T080008Z.193.image_lev1.fits,2010-07-20T080002Z/aia.lev1_euv_12s.2010-07-20T080002Z.211.image_lev1.fits,2010-07-20T080002Z/aia.lev1_euv_12s.2010-07-20T080004Z.304.image_lev1.fits,2010-07-20T080002Z/aia.lev1_euv_12s.2010-07-20T080005Z.335.image_lev1.fits,2010-07-20T080002Z/hmi.m_720s.20100720_080000_TAI.1.magnetogram.fits
2010-07-20T09:00:00Z,2010-07-20T09:00:02Z,2010-07-20T090002Z/aia.lev1_euv_12s.2010-07-20T090010Z.94.image_lev1.fits,2010-07-20T090002Z/aia.lev1_euv_12s.2010-07-20T090011Z.131.image_lev1.fits,2010-07-20T090002Z/aia.lev1_euv_12s.2010-07-20T090013Z.171.image_lev1.fits,2010-07-20T090002Z/aia.lev1_euv_12s.2010-07-20T090008Z.193.image_lev1.fits,2010-07-20T090002Z/aia.lev1_euv_12s.2010-07-20T090002Z.211.image_lev1.fits,2010-07-20T090002Z/aia.lev1_euv_12s.2010-07-20T090004Z.304.image_lev1.fits,2010-07-20T090002Z/aia.lev1_euv_12s.2010-07-20T090005Z.335.image_lev1.fits,2010-07-20T090002Z/hmi.m_720s.20100720_090000_TAI.1.magnetogram.fits
2010-07-20T10:00:00Z,2010-07-20T10:00:02Z,2010-07-20T100002Z/aia.lev1_euv_12s.2010-07-20T100010Z.94.image_lev1.fits,2010-07-20T100002Z/aia.lev1_euv_12s.2010-07-20T100011Z.131.image_lev1.fits,2010-07-20T100002Z/aia.lev1_euv_12s.2010-07-20T100013Z.171.image_lev1.fits,2010-07-20T100002Z/aia.lev1_euv_12s.2010-07-20T100008Z.193.image_lev1.fits,2010-07-20T100002Z/aia.lev1_euv_12s.2010-07-20T100002Z.211.image_lev1.fits,2010-07-20T100002Z/aia.lev1_euv_12s.2010-07-20T100004Z.304.image_lev1.fits,2010-07-20T100002Z/aia.lev1_euv_12s.2010-07-20T100005Z.335.image_lev1.fits,2010-07-20T100002Z/hmi.m_720s.20100720_100000_TAI.1.magnetogram.fits
2010-07-20T11:00:00Z,2010-07-20T11:00:02Z,2010-07-20T110002Z/aia.lev1_euv_12s.2010-07-20T110010Z.94.image_lev1.fits,2010-07-20T110002Z/aia.lev1_euv_12s.2010-07-20T110011Z.131.image_lev1.fits,2010-07-20T110002Z/aia.lev1_euv_12s.2010-07-20T110013Z.171.image_lev1.fits,2010-07-20T110002Z/aia.lev1_euv_12s.2010-07-20T110008Z.193.image_lev1.fits,2010-07-20T110002Z/aia.lev1_euv_12s.2010-07-20T110002Z.211.image_lev1.fits,2010-07-20T110002Z/aia.lev1_euv_12s.2010-07-20T110004Z.304.image_lev1.fits,2010-07-20T110002Z/aia.lev1_euv_12s.2010-07-20T110005Z.335.image_lev1.fits,2010-07-20T110002Z/hmi.m_720s.20100720_110000_TAI.1.magnetogram.fits
2010-07-20T12:00:00Z,2010-07-20T12:00:02Z,2010-07-20T120002Z/aia.lev1_euv_12s.2010-07-20T120010Z.94.image_lev1.fits,2010-07-20T120002Z/aia.lev1_euv_12s.2010-07-20T120011Z.131.image_lev1.fits,2010-07-20T120002Z/aia.lev1_euv_12s.2010-07-20T120013Z.171.image_lev1.fits,2010-07-20T120002Z/aia.lev1_euv_12s.2010-07-20T120008Z.193.image_lev1.fits,2010-07-20T120002Z/aia.lev1_euv_12s.2010-07-20T120002Z.211.image_lev1.fits,2010-07-20T120002Z/aia.lev1_euv_12s.2010-07-20T120004Z.304.image_lev1.fits,2010-07-20T120002Z/aia.lev1_euv_12s.2010-07-20T120005Z.335.image_lev1.fits,2010-07-20T120002Z/hmi.m_720s.20100720_120000_TAI.1.magnetogram.fits
2010-07-20T13:00:00Z,2010-07-20T13:00:02Z,2010-07-20T130002Z/aia.lev1_euv_12s.2010-07-20T130010Z.94.image_lev1.fits,2010-07-20T130002Z/aia.lev1_euv_12s.2010-07-20T130011Z.131.image_lev1.fits,2010-07-20T130002Z/aia.lev1_euv_12s.2010-07-20T130013Z.171.image_lev1.fits,2010-07-20T130002Z/aia.lev1_euv_12s.2010-07-20T130008Z.193.image_lev1.fits,2010-07-20T130002Z/aia.lev1_euv_12s.2010-07-20T130002Z.211.image_lev1.fits,2010-07-20T130002Z/aia.lev1_euv_12s.2010-07-20T130004Z.304.image_lev1.fits,2010-07-20T130002Z/aia.lev1_euv_12s.2010-07-20T130005Z.335.image_lev1.fits,2010-07-20T130002Z/hmi.m_720s.20100720_130000_TAI.1.magnetogram.fits
2010-07-20T14:00:00Z,2010-07-20T14:00:02Z,2010-07-20T140002Z/aia.lev1_euv_12s.2010-07-20T140010Z.94.image_lev1.fits,2010-07-20T140002Z/aia.lev1_euv_12s.2010-07-20T140011Z.131.image_lev1.fits,2010-07-20T140002Z/aia.lev1_euv_12s.2010-07-20T140013Z.171.image_lev1.fits,2010-07-20T140002Z/aia.lev1_euv_12s.2010-07-20T140008Z.193.image_lev1.fits,2010-07-20T140002Z/aia.lev1_euv_12s.2010-07-20T140002Z.211.image_lev1.fits,2010-07-20T140002Z/aia.lev1_euv_12s.2010-07-20T140004Z.304.image_lev1.fits,2010-07-20T140002Z/aia.lev1_euv_12s.2010-07-20T140005Z.335.image_lev1.fits,2010-07-20T140002Z/hmi.m_720s.20100720_140000_TAI.1.magnetogram.fits
2010-07-20T15:00:00Z,2010-07-20T15:00:02Z,2010-07-20T150002Z/aia.lev1_euv_12s.2010-07-20T150010Z.94.image_lev1.fits,2010-07-20T150002Z/aia.lev1_euv_12s.2010-07-20T150011Z.131.image_lev1.fits,2010-07-20T150002Z/aia.lev1_euv_12s.2010-07-20T150013Z.171.image_lev1.fits,2010-07-20T150002Z/aia.lev1_euv_12s.2010-07-20T150008Z.193.image_lev1.fits,2010-07-20T150002Z/aia.lev1_euv_12s.2010-07-20T150002Z.211.image_lev1.fits,2010-07-20T150002Z/aia.lev1_euv_12s.2010-07-20T150004Z.304.image_lev1.fits,2010-07-20T150002Z/aia.lev1_euv_12s.2010-07-20T150005Z.335.image_lev1.fits,2010-07-20T150002Z/hmi.m_720s.20100720_150000_TAI.1.magnetogram.fits
2010-07-20T16:00:00Z,2010-07-20T16:00:02Z,2010-07-20T160002Z/aia.lev1_euv_12s.2010-07-20T160010Z.94.image_lev1.fits,2010-07-20T160002Z/aia.lev1_euv_12s.2010-07-20T160011Z.131.image_lev1.fits,2010-07-20T160002Z/aia.lev1_euv_12s.2010-07-20T160013Z.171.image_lev1.fits,2010-07-20T160002Z/aia.lev1_euv_12s.2010-07-20T160008Z.193.image_lev1.fits,2010-07-20T160002Z/aia.lev1_euv_12s.2010-07-20T160002Z.211.image_lev1.fits,2010-07-20T160002Z/aia.lev1_euv_12s.2010-07-20T160004Z.304.image_lev1.fits,2010-07-20T160002Z/aia.lev1_euv_12s.2010-07-20T160005Z.335.image_lev1.fits,2010-07-20T160002Z/hmi.m_720s.20100720_160000_TAI.1.magnetogram.fits
2010-07-20T17:00:00Z,2010-07-20T17:00:02Z,2010-07-20T170002Z/aia.lev1_euv_12s.2010-07-20T170010Z.94.image_lev1.fits,2010-07-20T170002Z/aia.lev1_euv_12s.2010-07-20T170011Z.131.image_lev1.fits,2010-07-20T170002Z/aia.lev1_euv_12s.2010-07-20T170013Z.171.image_lev1.fits,2010-07-20T170002Z/aia.lev1_euv_12s.2010-07-20T170008Z.193.image_lev1.fits,2010-07-20T170002Z/aia.lev1_euv_12s.2010-07-20T170002Z.211.image_lev1.fits,2010-07-20T170002Z/aia.lev1_euv_12s.2010-07-20T170004Z.304.image_lev1.fits,2010-07-20T170002Z/aia.lev1_euv_12s.2010-07-20T170005Z.335.image_lev1.fits,2010-07-20T170002Z/hmi.m_720s.20100720_170000_TAI.1.magnetogram.fits
2010-07-20T18:00:00Z,2010-07-20T18:00:02Z,2010-07-20T180002Z/aia.lev1_euv_12s.2010-07-20T180010Z.94.image_lev1.fits,2010-07-20T180002Z/aia.lev1_euv_12s.2010-07-20T180011Z.131.image_lev1.fits,2010-07-20T180002Z/aia.lev1_euv_12s.2010-07-20T180013Z.171.image_lev1.fits,2010-07-20T180002Z/aia.lev1_euv_12s.2010-07-20T180008Z.193.image_lev1.fits,2010-07-20T180002Z/aia.lev1_euv_12s.2010-07-20T180002Z.211.image_lev1.fits,2010-07-20T180002Z/aia.lev1_euv_12s.2010-07-20T180004Z.304.image_lev1.fits,2010-07-20T180002Z/aia.lev1_euv_12s.2010-07-20T180005Z.335.image_lev1.fits,2010-07-20T180002Z/hmi.m_720s.20100720_180000_TAI.1.magnetogram.fits
2010-07-20T19:00:00Z,2010-07-20T19:00:02Z,2010-07-20T190002Z/aia.lev1_euv_12s.2010-07-20T190010Z.94.image_lev1.fits,2010-07-20T190002Z/aia.lev1_euv_12s.2010-07-20T190011Z.131.image_lev1.fits,2010-07-20T190002Z/aia.lev1_euv_12s.2010-07-20T190013Z.171.image_lev1.fits,2010-07-20T190002Z/aia.lev1_euv_12s.2010-07-20T190008Z.193.image_lev1.fits,2010-07-20T190002Z/aia.lev1_euv_12s.2010-07-20T190002Z.211.image_lev1.fits,2010-07-20T190002Z/aia.lev1_euv_12s.2010-07-20T190004Z.304.image_lev1.fits,2010-07-20T190002Z/aia.lev1_euv_12s.2010-07-20T190005Z.335.image_lev1.fits,2010-07-20T190002Z/hmi.m_720s.20100720_190000_TAI.1.magnetogram.fits
2010-07-20T20:00:00Z,2010-07-20T20:00:02Z,2010-07-20T200002Z/aia.lev1_euv_12s.2010-07-20T200010Z.94.image_lev1.fits,2010-07-20T200002Z/aia.lev1_euv_12s.2010-07-20T200011Z.131.image_lev1.fits,2010-07-20T200002Z/aia.lev1_euv_12s.2010-07-20T200013Z.171.image_lev1.fits,2010-07-20T200002Z/aia.lev1_euv_12s.2010-07-20T200008Z.193.image_lev1.fits,2010-07-20T200002Z/aia.lev1_euv_12s.2010-07-20T200002Z.211.image_lev1.fits,2010-07-20T200002Z/aia.lev1_euv_12s.2010-07-20T200004Z.304.image_lev1.fits,2010-07-20T200002Z/aia.lev1_euv_12s.2010-07-20T200005Z.335.image_lev1.fits,2010-07-20T200002Z/hmi.m_720s.20100720_200000_TAI.1.magnetogram.fits
2010-07-20T22:00:00Z,2010-07-20T22:00:02Z,2010-07-20T220002Z/aia.lev1_euv_12s.2010-07-20T220010Z.94.image_lev1.fits,2010-07-20T220002Z/aia.lev1_euv_12s.2010-07-20T220011Z.131.image_lev1.fits,2010-07-20T220002Z/aia.lev1_euv_12s.2010-07-20T220013Z.171.image_lev1.fits,2010-07-20T220002Z/aia.lev1_euv_12s.2010-07-20T220009Z.193.image_lev1.fits,2010-07-20T220002Z/aia.lev1_euv_12s.2010-07-20T220002Z.211.image_lev1.fits,2010-07-20T220002Z/aia.lev1_euv_12s.2010-07-20T220004Z.304.image_lev1.fits,2010-07-20T220002Z/aia.lev1_euv_12s.2010-07-20T220005Z.335.image_lev1.fits,2010-07-20T220002Z/hmi.m_720s.20100720_220000_TAI.1.magnetogram.fits
2010-07-20T23:00:00Z,2010-07-20T23:00:02Z,2010-07-20T230002Z/aia.lev1_euv_12s.2010-07-20T230010Z.94.image_lev1.fits,2010-07-20T230002Z/aia.lev1_euv_12s.2010-07-20T230011Z.131.image_lev1.fits,2010-07-20T230002Z/aia.lev1_euv_12s.2010-07-20T230013Z.171.image_lev1.fits,2010-07-20T230002Z/aia.lev1_euv_12s.2010-07-20T230009Z.193.image_lev1.fits,2010-07-20T230002Z/aia.lev1_euv_12s.2010-07-20T230002Z.211.image_lev1.fits,2010-07-20T230002Z/aia.lev1_euv_12s.2010-07-20T230004Z.304.image_lev1.fits,2010-07-20T230002Z/aia.lev1_euv_12s.2010-07-20T230005Z.335.image_lev1.fits,2010-07-20T230002Z/hmi.m_720s.20100720_230000_TAI.1.magnetogram.fits
2010-07-21T00:00:00Z,2010-07-21T00:00:02Z,2010-07-21T000002Z/aia.lev1_euv_12s.2010-07-21T000010Z.94.image_lev1.fits,2010-07-21T000002Z/aia.lev1_euv_12s.2010-07-21T000011Z.131.image_lev1.fits,2010-07-21T000002Z/aia.lev1_euv_12s.2010-07-21T000013Z.171.image_lev1.fits,2010-07-21T000002Z/aia.lev1_euv_12s.2010-07-21T000009Z.193.image_lev1.fits,2010-07-21T000002Z/aia.lev1_euv_12s.2010-07-21T000002Z.211.image_lev1.fits,2010-07-21T000002Z/aia.lev1_euv_12s.2010-07-21T000004Z.304.image_lev1.fits,2010-07-21T000002Z/aia.lev1_euv_12s.2010-07-21T000005Z.335.image_lev1.fits,2010-07-21T000002Z/hmi.m_720s.20100721_000000_TAI.1.magnetogram.fits
2010-07-21T01:00:00Z,2010-07-21T01:00:02Z,2010-07-21T010002Z/aia.lev1_euv_12s.2010-07-21T010010Z.94.image_lev1.fits,2010-07-21T010002Z/aia.lev1_euv_12s.2010-07-21T010011Z.131.image_lev1.fits,2010-07-21T010002Z/aia.lev1_euv_12s.2010-07-21T010013Z.171.image_lev1.fits,2010-07-21T010002Z/aia.lev1_euv_12s.2010-07-21T010009Z.193.image_lev1.fits,2010-07-21T010002Z/aia.lev1_euv_12s.2010-07-21T010002Z.211.image_lev1.fits,2010-07-21T010002Z/aia.lev1_euv_12s.2010-07-21T010004Z.304.image_lev1.fits,2010-07-21T010002Z/aia.lev1_euv_12s.2010-07-21T010005Z.335.image_lev1.fits,2010-07-21T010002Z/hmi.m_720s.20100721_010000_TAI.1.magnetogram.fits
2010-07-21T02:00:00Z,2010-07-21T02:00:02Z,2010-07-21T020002Z/aia.lev1_euv_12s.2010-07-21T020010Z.94.image_lev1.fits,2010-07-21T020002Z/aia.lev1_euv_12s.2010-07-21T020011Z.131.image_lev1.fits,2010-07-21T020002Z/aia.lev1_euv_12s.2010-07-21T020013Z.171.image_lev1.fits,2010-07-21T020002Z/aia.lev1_euv_12s.2010-07-21T020009Z.193.image_lev1.fits,2010-07-21T020002Z/aia.lev1_euv_12s.2010-07-21T020002Z.211.image_lev1.fits,2010-07-21T020002Z/aia.lev1_euv_12s.2010-07-21T020004Z.304.image_lev1.fits,2010-07-21T020002Z/aia.lev1_euv_12s.2010-07-21T020005Z.335.image_lev1.fits,2010-07-21T020002Z/hmi.m_720s.20100721_020000_TAI.1.magnetogram.fits
2010-07-21T03:00:00Z,2010-07-21T03:00:02Z,2010-07-21T030002Z/aia.lev1_euv_12s.2010-07-21T030010Z.94.image_lev1.fits,2010-07-21T030002Z/aia.lev1_euv_12s.2010-07-21T030011Z.131.image_lev1.fits,2010-07-21T030002Z/aia.lev1_euv_12s.2010-07-21T030013Z.171.image_lev1.fits,2010-07-21T030002Z/aia.lev1_euv_12s.2010-07-21T030009Z.193.image_lev1.fits,2010-07-21T030002Z/aia.lev1_euv_12s.2010-07-21T030002Z.211.image_lev1.fits,2010-07-21T030002Z/aia.lev1_euv_12s.2010-07-21T030004Z.304.image_lev1.fits,2010-07-21T030002Z/aia.lev1_euv_12s.2010-07-21T030005Z.335.image_lev1.fits,2010-07-21T030002Z/hmi.m_720s.20100721_030000_TAI.1.magnetogram.fits
2010-07-21T04:00:00Z,2010-07-21T04:00:02Z,2010-07-21T040002Z/aia.lev1_euv_12s.2010-07-21T040010Z.94.image_lev1.fits,2010-07-21T040002Z/aia.lev1_euv_12s.2010-07-21T040011Z.131.image_lev1.fits,2010-07-21T040002Z/aia.lev1_euv_12s.2010-07-21T040013Z.171.image_lev1.fits,2010-07-21T040002Z/aia.lev1_euv_12s.2010-07-21T040009Z.193.image_lev1.fits,2010-07-21T040002Z/aia.lev1_euv_12s.2010-07-21T040002Z.211.image_lev1.fits,2010-07-21T040002Z/aia.lev1_euv_12s.2010-07-21T040004Z.304.image_lev1.fits,2010-07-21T040002Z/aia.lev1_euv_12s.2010-07-21T040005Z.335.image_lev1.fits,2010-07-21T040002Z/hmi.m_720s.20100721_040000_TAI.1.magnetogram.fits
2010-07-21T05:00:00Z,2010-07-21T05:00:02Z,2010-07-21T050002Z/aia.lev1_euv_12s.2010-07-21T050010Z.94.image_lev1.fits,2010-07-21T050002Z/aia.lev1_euv_12s.2010-07-21T050011Z.131.image_lev1.fits,2010-07-21T050002Z/aia.lev1_euv_12s.2010-07-21T050013Z.171.image_lev1.fits,2010-07-21T050002Z/aia.lev1_euv_12s.2010-07-21T050009Z.193.image_lev1.fits,2010-07-21T050002Z/aia.lev1_euv_12s.2010-07-21T050002Z.211.image_lev1.fits,2010-07-21T050002Z/aia.lev1_euv_12s.2010-07-21T050004Z.304.image_lev1.fits,2010-07-21T050002Z/aia.lev1_euv_12s.2010-07-21T050005Z.335.image_lev1.fits,2010-07-21T050002Z/hmi.m_720s.20100721_050000_TAI.1.magnetogram.fits
2010-07-21T06:00:00Z,2010-07-21T06:00:02Z,2010-07-21T060002Z/aia.lev1_euv_12s.2010-07-21T060010Z.94.image_lev1.fits,2010-07-21T060002Z/aia.lev1_euv_12s.2010-07-21T060011Z.131.image_lev1.fits,2010-07-21T060002Z/aia.lev1_euv_12s.2010-07-21T060013Z.171.image_lev1.fits,2010-07-21T060002Z/aia.lev1_euv_12s.2010-07-21T060009Z.193.image_lev1.fits,2010-07-21T060002Z/aia.lev1_euv_12s.2010-07-21T060002Z.211.image_lev1.fits,2010-07-21T060002Z/aia.lev1_euv_12s.2010-07-21T060004Z.304.image_lev1.fits,2010-07-21T060002Z/aia.lev1_euv_12s.2010-07-21T060005Z.335.image_lev1.fits,2010-07-21T060002Z/hmi.m_720s.20100721_060000_TAI.1.magnetogram.fits
2010-07-21T07:00:00Z,2010-07-21T07:00:02Z,2010-07-21T070002Z/aia.lev1_euv_12s.2010-07-21T070010Z.94.image_lev1.fits,2010-07-21T070002Z/aia.lev1_euv_12s.2010-07-21T070011Z.131.image_lev1.fits,2010-07-21T070002Z/aia.lev1_euv_12s.2010-07-21T070013Z.171.image_lev1.fits,2010-07-21T070002Z/aia.lev1_euv_12s.2010-07-21T070009Z.193.image_lev1.fits,2010-07-21T070002Z/aia.lev1_euv_12s.2010-07-21T070002Z.211.image_lev1.fits,2010-07-21T070002Z/aia.lev1_euv_12s.2010-07-21T070004Z.304.image_lev1.fits,2010-07-21T070002Z/aia.lev1_euv_12s.2010-07-21T070005Z.335.image_lev1.fits,2010-07-21T070002Z/hmi.m_720s.20100721_070000_TAI.1.magnetogram.fits
2010-07-21T08:00:00Z,2010-07-21T08:00:02Z,2010-07-21T080002Z/aia.lev1_euv_12s.2010-07-21T080010Z.94.image_lev1.fits,2010-07-21T080002Z/aia.lev1_euv_12s.2010-07-21T080011Z.131.image_lev1.fits,2010-07-21T080002Z/aia.lev1_euv_12s.2010-07-21T080013Z.171.image_lev1.fits,2010-07-21T080002Z/aia.lev1_euv_12s.2010-07-21T080009Z.193.image_lev1.fits,2010-07-21T080002Z/aia.lev1_euv_12s.2010-07-21T080002Z.211.image_lev1.fits,2010-07-21T080002Z/aia.lev1_euv_12s.2010-07-21T080004Z.304.image_lev1.fits,2010-07-21T080002Z/aia.lev1_euv_12s.2010-07-21T080005Z.335.image_lev1.fits,2010-07-21T080002Z/hmi.m_720s.20100721_080000_TAI.1.magnetogram.fits
2010-07-21T09:00:00Z,2010-07-21T09:00:02Z,2010-07-21T090002Z/aia.lev1_euv_12s.2010-07-21T090010Z.94.image_lev1.fits,2010-07-21T090002Z/aia.lev1_euv_12s.2010-07-21T090011Z.131.image_lev1.fits,2010-07-21T090002Z/aia.lev1_euv_12s.2010-07-21T090013Z.171.image_lev1.fits,2010-07-21T090002Z/aia.lev1_euv_12s.2010-07-21T090009Z.193.image_lev1.fits,2010-07-21T090002Z/aia.lev1_euv_12s.2010-07-21T090002Z.211.image_lev1.fits,2010-07-21T090002Z/aia.lev1_euv_12s.2010-07-21T090004Z.304.image_lev1.fits,2010-07-21T090002Z/aia.lev1_euv_12s.2010-07-21T090005Z.335.image_lev1.fits,2010-07-21T090002Z/hmi.m_720s.20100721_090000_TAI.1.magnetogram.fits
2010-07-21T10:00:00Z,2010-07-21T10:00:02Z,2010-07-21T100002Z/aia.lev1_euv_12s.2010-07-21T100010Z.94.image_lev1.fits,2010-07-21T100002Z/aia.lev1_euv_12s.2010-07-21T100011Z.131.image_lev1.fits,2010-07-21T100002Z/aia.lev1_euv_12s.2010-07-21T100013Z.171.image_lev1.fits,2010-07-21T100002Z/aia.lev1_euv_12s.2010-07-21T100009Z.193.image_lev1.fits,2010-07-21T100002Z/aia.lev1_euv_12s.2010-07-21T100002Z.211.image_lev1.fits,2010-07-21T100002Z/aia.lev1_euv_12s.2010-07-21T100004Z.304.image_lev1.fits,2010-07-21T100002Z/aia.lev1_euv_12s.2010-07-21T100005Z.335.image_lev1.fits,2010-07-21T100002Z/hmi.m_720s.20100721_100000_TAI.1.magnetogram.fits
2010-07-21T11:00:00Z,2010-07-21T11:00:02Z,2010-07-21T110002Z/aia.lev1_euv_12s.2010-07-21T110010Z.94.image_lev1.fits,2010-07-21T110002Z/aia.lev1_euv_12s.2010-07-21T110011Z.131.image_lev1.fits,2010-07-21T110002Z/aia.lev1_euv_12s.2010-07-21T110013Z.171.image_lev1.fits,2010-07-21T110002Z/aia.lev1_euv_12s.2010-07-21T110009Z.193.image_lev1.fits,2010-07-21T110002Z/aia.lev1_euv_12s.2010-07-21T110002Z.211.image_lev1.fits,2010-07-21T110002Z/aia.lev1_euv_12s.2010-07-21T110004Z.304.image_lev1.fits,2010-07-21T110002Z/aia.lev1_euv_12s.2010-07-21T110005Z.335.image_lev1.fits,2010-07-21T110002Z/hmi.m_720s.20100721_110000_TAI.1.magnetogram.fits
